1.1939,0,11,5,5,-0.954,-0.954,1.000000,1.000000,0.500000
1.1939,0,11,6,4,1.000,-1.000,1.000000,1.000000,1.000000
1.1939,0,11,7,3,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,11,8,2,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,11,9,1,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,11,10,0,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,12,0,11,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,12,1,10,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,12,2,9,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,12,3,8,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,12,4,7,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,12,5,6,-1.000,0.954,0.024971,1.000000,0.011871
1.1939,0,12,6,5,0.954,-1.000,1.000000,0.024971,0.988129
1.1939,0,12,7,4,1.000,-1.000,1.000000,1.000000,1.000000
1.1939,0,12,8,3,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,12,9,2,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,12,10,1,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,12,11,0,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,13,0,12,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,13,1,11,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,13,2,10,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,13,3,9,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,13,4,8,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,13,5,7,-1.000,1.000,0.000000,1.000000,0.000000
1.1939,0,13,6,6,-0.954,-0.954,1.000000,1.000000,0.500000
1.1939,0,13,7,5,1.000,-1.000,1.000000,1.000000,1.000000
1.1939,0,13,8,4,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,13,9,3,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,13,10,2,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,13,11,1,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,13,12,0,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,14,1,12,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,14,2,11,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,14,3,10,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,14,4,9,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,14,5,8,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,14,6,7,-1.000,0.954,0.024971,1.000000,0.011871
1.1939,0,14,7,6,0.954,-1.000,1.000000,0.024971,0.988129
1.1939,0,14,8,5,1.000,-1.000,1.000000,1.000000,1.000000
1.1939,0,14,9,4,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,14,10,3,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,14,11,2,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,14,12,1,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,15,2,12,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,15,3,11,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,15,4,10,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,15,5,9,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,15,6,8,-1.000,1.000,0.000000,1.000000,0.000000
1.1939,0,15,7,7,-0.954,-0.954,1.000000,1.000000,0.500000
1.1939,0,15,8,6,1.000,-1.000,1.000000,1.000000,1.000000
1.1939,0,15,9,5,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,15,10,4,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,15,11,3,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,15,12,2,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,16,3,12,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,16,4,11,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,16,5,10,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,16,6,9,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,16,7,8,-1.000,0.954,0.024971,1.000000,0.011871
1.1939,0,16,8,7,0.954,-1.000,1.000000,0.024971,0.988129
1.1939,0,16,9,6,1.000,-1.000,1.000000,1.000000,1.000000
1.1939,0,16,10,5,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,16,11,4,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,16,12,3,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,17,4,12,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,17,5,11,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,17,6,10,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,17,7,9,-1.000,1.000,0.000000,1.000000,0.000000
1.1939,0,17,8,8,-0.954,-0.954,1.000000,1.000000,0.500000
1.1939,0,17,9,7,1.000,-1.000,1.000000,1.000000,1.000000
1.1939,0,17,10,6,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,17,11,5,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,17,12,4,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,18,5,12,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,18,6,11,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,18,7,10,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,18,8,9,-1.000,0.954,0.024971,1.000000,0.011871
1.1939,0,18,9,8,0.954,-1.000,1.000000,0.024971,0.988129
1.1939,0,18,10,7,1.000,-1.000,1.000000,1.000000,1.000000
1.1939,0,18,11,6,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,18,12,5,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,19,6,12,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,19,7,11,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,19,8,10,-1.000,1.000,0.000000,1.000000,0.000000
1.1939,0,19,9,9,-0.954,-0.954,1.000000,1.000000,0.500000
1.1939,0,19,10,8,1.000,-1.000,1.000000,1.000000,1.000000
1.1939,0,19,11,7,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,19,12,6,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,20,7,12,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,20,8,11,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,20,9,10,-1.000,0.954,0.024971,1.000000,0.011871
1.1939,0,20,10,9,0.954,-1.000,1.000000,0.024971,0.988129
1.1939,0,20,11,8,1.000,-1.000,1.000000,1.000000,1.000000
1.1939,0,20,12,7,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,21,8,12,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,21,9,11,-1.000,1.000,0.000000,1.000000,0.000000
1.1939,0,21,10,10,-0.954,-0.954,1.000000,1.000000,0.500000
1.1939,0,21,11,9,1.000,-1.000,1.000000,1.000000,1.000000
1.1939,0,21,12,8,1.000,-1.000,1.000000,1.000000,0.500000
1.1939,0,22,9,12,-1.000,1.000,1.000000,1.000000,0.500000
1.1939,0,22,10,11,-1.000,0.954,0.024957,1.000000,0.011864
1.1939,0,22,11,10,0.954,-1.000,1.000000,0.024957,0.988136
1.1939,0,22,12,9,1.000,-1.000,1.000000,1.000000,1.000000
1.1939,0,23,10,12,-1.000,1.000,0.000000,1.000000,0.000000
1.1939,0,23,11,11,-0.954,-0.954,1.000000,1.000000,0.500000
1.1939,0,23,12,10,1.000,-1.000,1.000000,1.000000,1.000000
1.1939,0,24,11,12,-1.000,0.953,0.025577,1.000000,0.012159
1.1939,0,24,12,11,0.953,-1.000,1.000000,0.025577,0.987841
1.1939,0,25,12,12,-0.953,-0.953,1.000000,1.000000,0.500000
0.9162,0,1,0,0,-0.749,-0.749,1.000000,1.000000,0.500000
0.9162,0,2,0,1,-0.993,0.823,0.100000,1.000000,0.063160
0.9162,0,2,1,0,0.823,-0.993,1.000000,0.100000,0.936840
0.9162,0,3,0,2,-1.000,0.993,0.050000,1.000000,0.021279
0.9162,0,3,1,1,-0.749,-0.749,1.000000,1.000000,0.500000
0.9162,0,3,2,0,0.993,-1.000,1.000000,0.050000,0.978721
0.9162,0,4,0,3,-1.000,1.000,0.005493,1.000000,0.001833
0.9162,0,4,1,2,-0.993,0.823,0.100000,1.000000,0.063160
0.9162,0,4,2,1,0.823,-0.993,1.000000,0.100000,0.936840
0.9162,0,4,3,0,1.000,-1.000,1.000000,0.005493,0.998167
0.9162,0,5,0,4,-1.000,1.000,0.000000,1.000000,0.000000
0.9162,0,5,1,3,-1.000,0.993,0.050000,1.000000,0.021279
0.9162,0,5,2,2,-0.749,-0.749,1.000000,1.000000,0.500000
0.9162,0,5,3,1,0.993,-1.000,1.000000,0.050000,0.978721
0.9162,0,5,4,0,1.000,-1.000,1.000000,1.000000,1.000000
0.9162,0,6,0,5,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,6,1,4,-1.000,1.000,0.005493,1.000000,0.001833
0.9162,0,6,2,3,-0.993,0.823,0.100000,1.000000,0.063160
0.9162,0,6,3,2,0.823,-0.993,1.000000,0.100000,0.936840
0.9162,0,6,4,1,1.000,-1.000,1.000000,0.005493,0.998167
0.9162,0,6,5,0,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,7,0,6,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,7,1,5,-1.000,1.000,0.000000,1.000000,0.000000
0.9162,0,7,2,4,-1.000,0.993,0.050000,1.000000,0.021279
0.9162,0,7,3,3,-0.749,-0.749,1.000000,1.000000,0.500000
0.9162,0,7,4,2,0.993,-1.000,1.000000,0.050000,0.978721
0.9162,0,7,5,1,1.000,-1.000,1.000000,1.000000,1.000000
0.9162,0,7,6,0,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,8,0,7,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,8,1,6,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,8,2,5,-1.000,1.000,0.005493,1.000000,0.001833
0.9162,0,8,3,4,-0.993,0.823,0.100000,1.000000,0.063160
0.9162,0,8,4,3,0.823,-0.993,1.000000,0.100000,0.936840
0.9162,0,8,5,2,1.000,-1.000,1.000000,0.005493,0.998167
0.9162,0,8,6,1,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,8,7,0,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,9,0,8,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,9,1,7,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,9,2,6,-1.000,1.000,0.000000,1.000000,0.000000
0.9162,0,9,3,5,-1.000,0.993,0.050000,1.000000,0.021279
0.9162,0,9,4,4,-0.749,-0.749,1.000000,1.000000,0.500000
0.9162,0,9,5,3,0.993,-1.000,1.000000,0.050000,0.978721
0.9162,0,9,6,2,1.000,-1.000,1.000000,1.000000,1.000000
0.9162,0,9,7,1,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,9,8,0,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,10,0,9,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,10,1,8,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,10,2,7,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,10,3,6,-1.000,1.000,0.005493,1.000000,0.001833
0.9162,0,10,4,5,-0.993,0.823,0.100000,1.000000,0.063160
0.9162,0,10,5,4,0.823,-0.993,1.000000,0.100000,0.936840
0.9162,0,10,6,3,1.000,-1.000,1.000000,0.005493,0.998167
0.9162,0,10,7,2,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,10,8,1,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,10,9,0,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,11,0,10,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,11,1,9,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,11,2,8,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,11,3,7,-1.000,1.000,0.000000,1.000000,0.000000
0.9162,0,11,4,6,-1.000,0.993,0.050000,1.000000,0.021279
0.9162,0,11,5,5,-0.749,-0.749,1.000000,1.000000,0.500000
0.9162,0,11,6,4,0.993,-1.000,1.000000,0.050000,0.978721
0.9162,0,11,7,3,1.000,-1.000,1.000000,1.000000,1.000000
0.9162,0,11,8,2,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,11,9,1,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,11,10,0,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,12,0,11,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,12,1,10,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,12,2,9,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,12,3,8,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,12,4,7,-1.000,1.000,0.005493,1.000000,0.001833
0.9162,0,12,5,6,-0.993,0.823,0.100000,1.000000,0.063160
0.9162,0,12,6,5,0.823,-0.993,1.000000,0.100000,0.936840
0.9162,0,12,7,4,1.000,-1.000,1.000000,0.005493,0.998167
0.9162,0,12,8,3,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,12,9,2,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,12,10,1,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,12,11,0,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,13,0,12,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,13,1,11,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,13,2,10,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,13,3,9,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,13,4,8,-1.000,1.000,0.000000,1.000000,0.000000
0.9162,0,13,5,7,-1.000,0.993,0.050000,1.000000,0.021279
0.9162,0,13,6,6,-0.749,-0.749,1.000000,1.000000,0.500000
0.9162,0,13,7,5,0.993,-1.000,1.000000,0.050000,0.978721
0.9162,0,13,8,4,1.000,-1.000,1.000000,1.000000,1.000000
0.9162,0,13,9,3,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,13,10,2,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,13,11,1,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,13,12,0,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,14,1,12,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,14,2,11,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,14,3,10,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,14,4,9,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,14,5,8,-1.000,1.000,0.005493,1.000000,0.001832
0.9162,0,14,6,7,-0.993,0.823,0.100000,1.000000,0.063160
0.9162,0,14,7,6,0.823,-0.993,1.000000,0.100000,0.936840
0.9162,0,14,8,5,1.000,-1.000,1.000000,0.005493,0.998168
0.9162,0,14,9,4,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,14,10,3,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,14,11,2,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,14,12,1,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,15,2,12,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,15,3,11,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,15,4,10,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,15,5,9,-1.000,1.000,0.000000,1.000000,0.000000
0.9162,0,15,6,8,-1.000,0.993,0.050000,1.000000,0.021278
0.9162,0,15,7,7,-0.749,-0.749,1.000000,1.000000,0.500000
0.9162,0,15,8,6,0.993,-1.000,1.000000,0.050000,0.978722
0.9162,0,15,9,5,1.000,-1.000,1.000000,1.000000,1.000000
0.9162,0,15,10,4,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,15,11,3,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,15,12,2,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,16,3,12,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,16,4,11,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,16,5,10,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,16,6,9,-1.000,1.000,0.005493,1.000000,0.001831
0.9162,0,16,7,8,-0.993,0.823,0.100000,1.000000,0.063159
0.9162,0,16,8,7,0.823,-0.993,1.000000,0.100000,0.936841
0.9162,0,16,9,6,1.000,-1.000,1.000000,0.005493,0.998169
0.9162,0,16,10,5,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,16,11,4,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,16,12,3,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,17,4,12,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,17,5,11,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,17,6,10,-1.000,1.000,0.000000,1.000000,0.000000
0.9162,0,17,7,9,-1.000,0.993,0.050000,1.000000,0.021276
0.9162,0,17,8,8,-0.749,-0.749,1.000000,1.000000,0.500000
0.9162,0,17,9,7,0.993,-1.000,1.000000,0.050000,0.978724
0.9162,0,17,10,6,1.000,-1.000,1.000000,1.000000,1.000000
0.9162,0,17,11,5,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,17,12,4,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,18,5,12,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,18,6,11,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,18,7,10,-1.000,1.000,0.005518,1.000000,0.001838
0.9162,0,18,8,9,-0.993,0.823,0.100000,1.000000,0.063158
0.9162,0,18,9,8,0.823,-0.993,1.000000,0.100000,0.936842
0.9162,0,18,10,7,1.000,-1.000,1.000000,0.005518,0.998162
0.9162,0,18,11,6,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,18,12,5,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,19,6,12,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,19,7,11,-1.000,1.000,0.000000,1.000000,0.000000
0.9162,0,19,8,10,-1.000,0.993,0.050000,1.000000,0.021291
0.9162,0,19,9,9,-0.749,-0.749,1.000000,1.000000,0.500000
0.9162,0,19,10,8,0.993,-1.000,1.000000,0.050000,0.978709
0.9162,0,19,11,7,1.000,-1.000,1.000000,1.000000,1.000000
0.9162,0,19,12,6,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,20,7,12,-1.000,1.000,1.000000,1.000000,0.500000
0.9162,0,20,8,11,-1.000,1.000,0.006055,1.000000,0.002030
0.9162,0,20,9,10,-0.993,0.823,0.100000,1.000000,0.063175
0.9162,0,20,10,9,0.823,-0.993,1.000000,0.100000,0.936825
0.9162,0,20,11,8,1.000,-1.000,1.000000,0.006055,0.997970
0.9162,0,20,12,7,1.000,-1.000,1.000000,1.000000,0.500000
0.9162,0,21,8,12,-1.000,1.000,0.000000,1.000000,0.000000
0.9162,0,21,9,11,-1.000,0.993,0.050000,1.000000,0.021681
0.9162,0,21,10,10,-0.749,-0.749,1.000000,1.000000,0.500000
0.9162,0,21,11,9,0.993,-1.000,1.000000,0.050000,0.978319
0.9162,0,21,12,8,1.000,-1.000,1.000000,1.000000,1.000000
0.9162,0,22,9,12,-1.000,1.000,0.012402,1.000000,0.004146
0.9162,0,22,10,11,-0.993,0.822,0.100000,1.000000,0.063460
0.9162,0,22,11,10,0.822,-0.993,1.000000,0.100000,0.936540
0.9162,0,22,12,9,1.000,-1.000,1.000000,0.012402,0.995854
0.9162,0,23,10,12,-1.000,0.993,0.050000,1.000000,0.025003
0.9162,0,23,11,11,-0.747,-0.747,1.000000,1.000000,0.500000
0.9162,0,23,12,10,0.993,-1.000,1.000000,0.050000,0.974997
0.9162,0,24,11,12,-0.991,0.828,0.100000,1.000000,0.065678
0.9162,0,24,12,11,0.828,-0.991,1.000000,0.100000,0.934322
0.9162,0,25,12,12,-0.731,-0.731,1.000000,1.000000,0.500000
0.6267,0,1,0,0,-0.635,-0.635,1.000000,1.000000,0.500000
0.6267,0,2,0,1,-0.995,0.446,1.000000,1.000000,0.174516
0.6267,0,2,1,0,0.446,-0.995,1.000000,1.000000,0.825484
0.6267,0,3,0,2,-1.000,0.992,0.049585,1.000000,0.006862
0.6267,0,3,1,1,-0.635,-0.635,1.000000,1.000000,0.500000
0.6267,0,3,2,0,0.992,-1.000,1.000000,0.049585,0.993138
0.6267,0,4,0,3,-1.000,1.000,0.000000,1.000000,0.000000
0.6267,0,4,1,2,-0.995,0.446,1.000000,1.000000,0.174516
0.6267,0,4,2,1,0.446,-0.995,1.000000,1.000000,0.825484
0.6267,0,4,3,0,1.000,-1.000,1.000000,1.000000,1.000000
0.6267,0,5,0,4,-1.000,1.000,1.000000,1.000000,0.500000
0.6267,0,5,1,3,-1.000,0.992,0.049585,1.000000,0.006862
0.6267,0,5,2,2,-0.635,-0.635,1.000000,1.000000,0.500000
0.6267,0,5,3,1,0.992,-1.000,1.000000,0.049585,0.993138
0.6267,0,5,4,0,1.000,-1.000,1.000000,1.000000,1.000000
0.6267,0,6,0,5,-1.000,1.000,1.000000,1.000000,0.500000
0.6267,0,6,1,4,-1.000,1.000,0.000000,1.000000,0.000000
0.6267,0,6,2,3,-0.995,0.446,1.000000,1.000000,0.174516
0.6267,0,6,3,2,0.446,-0.995,1.000000,1.000000,0.825484
0.6267,0,6,4,1,1.000,-1.000,1.000000,1.000000,1.000000
0.6267,0,6,5,0,1.000,-1.000,1.000000,1.000000,0.500000
0.6267,0,7,0,6,-1.000,1.000,1.000000,1.000000,0.500000
0.6267,0,7,1,5,-1.000,1.000,1.000000,1.000000,0.500000
0.6267,0,7,2,4,-1.000,0.992,0.049585,1.000000,0.006862
0.6267,0,7,3,3,-0.635,-0.635,1.000000,1.000000,0.500000
0.6267,0,7,4,2,0.992,-1.000,1.000000,0.049585,0.993138
0.6267,0,7,5,1,1.000,-1.000,1.000000,1.000000,1.000000
0.6267,0,7,6,0,1.000,-1.000,1.000000,1.000000,0.500000
0.6267,0,8,0,7,-1.000,1.000,1.000000,1.000000,0.500000
0.6267,0,8,1,6,-1.000,1.000,1.000000,1.000000,0.500000
0.6267,0,8,2,5,-1.000,1.000,0.000000,1.000000,0.000000
0.6267,0,8,3,4,-0.995,0.446,1.000000,1.000000,0.174516
0.6267,0,8,4,3,0.446,-0.995,1.000000,1.000000,0.825484
0.6267,0,8,5,2,1.000,-1.000,1.000000,1.000000,1.000000
0.6267,0,8,6,1,1.000,-1.000,1.000000,1.000000,0.500000
0.6267,0,8,7,0,1.000,-1.000,1.000000,1.000000,0.500000
0.6267,0,9,0,8,-1.000,1.000,1.000000,1.000000,0.500000
0.6267,0,9,1,7,-1.000,1.000,1.000000,1.000000,0.500000
0.6267,0,9,2,6,-1.000,1.000,1.000000,1.000000,0.500000
