0.121052632	0.468421053	0.147368421	0.036842105	0.105263158	0.021052632	0	0.105263158
0.157303371	0.41011236	0.123595506	0.033707865	0.162921348	0.028089888	0	0.084269663
0	0	0	0	0	0	0	0
0.14516129	0.430107527	0.129032258	0.064516129	0.102150538	0.053763441	0	0.075268817
0.130952381	0.505952381	0.142857143	0.029761905	0.113095238	0.023809524	0	0.053571429
0.116129032	0.393548387	0.187096774	0.070967742	0.15483871	0.019354839	0	0.051612903
0.12345679	0.444444444	0.135802469	0.061728395	0.160493827	0.030864198	0.00617284	0.037037037
0.136054422	0.380952381	0.204081633	0.074829932	0.115646259	0.020408163	0	0.068027211
0.117241379	0.468965517	0.15862069	0.055172414	0.103448276	0.048275862	0	0.048275862
0.135135135	0.432432432	0.108108108	0.040540541	0.162162162	0.033783784	0	0.087837838
0.028985507	0.695652174	0.038647343	0.004830918	0.101449275	0.014492754	0.004830918	0.111111111
0	0	0	0	0	0	0	0
0.051282051	0.628205128	0.017094017	0.021367521	0.115384615	0.008547009	0.004273504	0.14957265
0.036437247	0.639676113	0.036437247	0.012145749	0.093117409	0.012145749	0.012145749	0.149797571
0.057971014	0.677536232	0.032608696	0.028985507	0.097826087	0.003623188	0.003623188	0.094202899
0.039145907	0.619217082	0.042704626	0.021352313	0.113879004	0.010676157	0.007117438	0.145907473
0.066225166	0.619205298	0.029801325	0.01986755	0.102649007	0.003311258	0.006622517	0.149006623
0.056537102	0.597173145	0.053003534	0.014134276	0.09540636	0.014134276	0.010600707	0.159010601
0.064638783	0.604562738	0.030418251	0.019011407	0.11026616	0.003802281	0.003802281	0.159695817
0.08203125	0.625	0.0390625	0.00390625	0.1328125	0.0078125	0.00390625	0.10546875
0	0	0	0	0	0	0	0
0.068345324	0.600719424	0.039568345	0.032374101	0.104316547	0.010791367	0.003597122	0.14028777
0.083018868	0.532075472	0.049056604	0.026415094	0.124528302	0	0.01509434	0.169811321
0.090225564	0.552631579	0.033834586	0.026315789	0.165413534	0.003759398	0.015037594	0.112781955
0.082142857	0.510714286	0.057142857	0.028571429	0.182142857	0.003571429	0.003571429	0.132142857
0.08203125	0.4921875	0.02734375	0.05078125	0.20703125	0.01171875	0.0078125	0.1171875
0.09486166	0.529644269	0.019762846	0.055335968	0.185770751	0	0.011857708	0.106719368
0.122377622	0.524475524	0.034965035	0.038461538	0.143356643	0.013986014	0.01048951	0.115384615
0.039728176	0.01254574	0.776267642	0.010977522	0.010977522	0.060115003	0.003136435	0.086774699
0	0	0	0	0	0	0	0
0.035087719	0.013945119	0.771929825	0.012595592	0.005847953	0.049032839	0.002699055	0.109311741
0.034362766	0.016528926	0.778164419	0.012179208	0.006524576	0.046541975	0.004784689	0.101348412
0.033795494	0.016031196	0.785095321	0.009965338	0.007365685	0.050259965	0.001733102	0.095320624
0.0397463	0.013953488	0.733192389	0.011839323	0.00422833	0.043128964	0.005919662	0.14756871
0.038496377	0.011322464	0.756793478	0.009963768	0.00634058	0.047101449	0.00317029	0.127264493
0.033818694	0.015969939	0.702207609	0.012212306	0.006575857	0.04368248	0.005636449	0.179426961
0.035033488	0.015455951	0.741370428	0.011849562	0.006697579	0.052035033	0.005151984	0.131890778
0.038918919	0.013513514	0.768648649	0.011351351	0.011891892	0.042162162	0.003243243	0.11027027
0	0	0	0	0	0	0	0
0.04040404	0.010582011	0.737854738	0.017316017	0.008177008	0.060606061	0.005772006	0.119288119
0.0444558	0.009197752	0.781297905	0.017373531	0.006131834	0.047521717	0.003576903	0.090955544
0.041933892	0.011346818	0.754316724	0.019733596	0.010853478	0.060187469	0.002960039	0.099654662
0.049172347	0.010710808	0.748296008	0.022395326	0.007302824	0.071567673	0.004868549	0.085686465
0.048505634	0.013718765	0.712395884	0.018618324	0.012248898	0.075943165	0.006369427	0.11121999
0.034830893	0.013124685	0.71479051	0.017667845	0.009591116	0.073700151	0.003533569	0.132761232
0.050055617	0.013904338	0.703559511	0.020022247	0.011679644	0.070634038	0.005561735	0.125139043
0.00257732	0.015463918	0.760309278	0.007731959	0.012886598	0.041237113	0	0.157216495
0	0	0	0	0	0	0	0
0.013384321	0.021032505	0.734225621	0.003824092	0.011472275	0.013384321	0.007648184	0.196940727
0.003960396	0.017821782	0.704950495	0.003960396	0.01980198	0.031683168	0.001980198	0.211881188
0.013333333	0.03047619	0.676190476	0.017142857	0.013333333	0.026666667	0	0.220952381
0.011450382	0.017175573	0.68129771	0.001908397	0.013358779	0.02480916	0.005725191	0.242366412
0.01532567	0.024904215	0.69348659	0.009578544	0.009578544	0.028735632	0.007662835	0.212643678
0.019646365	0.015717092	0.68172888	0.00589391	0.013752456	0.023575639	0.001964637	0.237721022
0.020793951	0.030245747	0.725897921	0.011342155	0.013232514	0.026465028	0.003780718	0.170132325
0.01978022	0.037362637	0.712087912	0.006593407	0.017582418	0.026373626	0.006593407	0.173626374
0	0	0	0	0	0	0	0
0.025104603	0.027196653	0.711297071	0.012552301	0.018828452	0.018828452	0.006276151	0.179916318
0.024017467	0.015283843	0.716157205	0.013100437	0.026200873	0.037117904	0.004366812	0.163755459
0.017241379	0.021551724	0.747844828	0.012931034	0.021551724	0.040948276	0.002155172	0.140086207
0.016427105	0.036960986	0.712525667	0.006160164	0.026694045	0.049281314	0.006160164	0.145790554
0.023861171	0.028199566	0.694143167	0.019522777	0.030368764	0.05856833	0	0.143167028
0.030042918	0.032188841	0.69527897	0.02360515	0.012875536	0.0472103	0.008583691	0.150214592
0.021052632	0.015789474	0.723684211	0.010526316	0.028947368	0.034210526	0.005263158	0.157894737
0.027658267	0.004917025	0.01659496	0.788567916	0.065765212	0.055316533	0.005531653	0.035033805
0	0	0	0	0	0	0	0
0.030871671	0.003631961	0.016949153	0.795399516	0.049636804	0.053268765	0.004237288	0.045399516
0.034188034	0.004558405	0.015954416	0.766951567	0.064957265	0.060968661	0.002849003	0.049002849
0.033506644	0.002888504	0.016175621	0.788561525	0.062391681	0.05372617	0.004043905	0.03870595
0.036799065	0.003504673	0.01635514	0.794392523	0.050233645	0.045560748	0.005257009	0.047897196
0.026106697	0.002270148	0.013620885	0.776390465	0.0584563	0.064131669	0.003972758	0.055618615
0.03649635	0.003368894	0.017405952	0.734418866	0.066816395	0.06793936	0.005614823	0.06793936
0.030671296	0.00462963	0.011574074	0.77662037	0.066550926	0.045138889	0.004050926	0.060185185
0.0330033	0.00220022	0.01650165	0.784378438	0.063256326	0.053905391	0.002750275	0.044554455
0	0	0	0	0	0	0	0
0.040286976	0.004415011	0.017660044	0.763245033	0.066777042	0.056843267	0.00607064	0.04415011
0.03219107	0.003634476	0.017133956	0.778816199	0.057113188	0.052959502	0.005192108	0.052440291
0.04086781	0.004540868	0.014127144	0.785570131	0.059031282	0.046922301	0.004540868	0.043895055
0.041252485	0.003479125	0.018389662	0.760934394	0.06361829	0.062624254	0.004970179	0.045228628
0.05209914	0.007081437	0.02124431	0.746079919	0.061203844	0.055639858	0.004046535	0.052604957
0.042021011	0.005502751	0.015007504	0.764882441	0.055527764	0.054527264	0.006003002	0.056028014
0.049439348	0.007135576	0.016819572	0.748216106	0.068297655	0.056574924	0.003058104	0.050458716
0.010943912	0.004103967	0.002735978	0.741450068	0.097127223	0.024623803	0.005471956	0.112175103
0	0	0	0	0	0	0	0
0.009535161	0.003575685	0.003575685	0.675804529	0.098927294	0.046483909	0.008343266	0.15375447
0.005605381	0.006726457	0.001121076	0.69955157	0.110986547	0.034753363	0.005605381	0.1367713
0.005159959	0.007223942	0.003095975	0.698658411	0.102167183	0.038183695	0.009287926	0.13622291
0.009920635	0.003968254	0.001984127	0.722222222	0.091269841	0.040674603	0.008928571	0.121031746
0.010848126	0.003944773	0.00295858	0.697238659	0.097633136	0.034516765	0.00591716	0.145956607
0.004557885	0.003646308	0.003646308	0.708295351	0.105742935	0.031905196	0.004557885	0.136736554
0.010788382	0.006639004	0.002489627	0.732780083	0.086307054	0.030705394	0.006639004	0.124481328
0.012003001	0.003750938	0.003750938	0.750187547	0.087021755	0.029257314	0.005251313	0.108777194
0	0	0	0	0	0	0	0
0.011267606	0.004225352	0.002112676	0.728169014	0.108450704	0.026760563	0.006338028	0.111971831
0.01215395	0.007427414	0.006076975	0.721134369	0.104659014	0.029034436	0.006752194	0.112761648
0.013282732	0.006325111	0.003162555	0.740670462	0.097406705	0.02972802	0.007590133	0.101201771
0.015891701	0.010594467	0.004708652	0.710417893	0.117127722	0.032960565	0.010594467	0.097704532
0.018390805	0.006321839	0.004597701	0.72183908	0.095402299	0.032758621	0.008045977	0.113218391
0.012006861	0.004002287	0.003430532	0.737564322	0.097198399	0.031446541	0.002287021	0.112064037
0.015342466	0.007671233	0.003835616	0.734794521	0.100273973	0.038356164	0.003835616	0.095890411
0.007936508	0.031746032	0.017460317	0.119047619	0.695238095	0.074603175	0.015873016	0.03968254
0	0	0	0	0	0	0	0
0.008862629	0.025110783	0.017725258	0.135893648	0.676514032	0.070901034	0.010339734	0.05465288
0.01458671	0.037277147	0.025931929	0.141004862	0.643435981	0.071312804	0.004862237	0.063209076
0.012307692	0.030769231	0.026153846	0.144615385	0.623076923	0.075384615	0.013846154	0.073846154
0.016393443	0.02533532	0.013412817	0.15052161	0.657228018	0.062593145	0.016393443	0.059612519
0.017094017	0.01994302	0.022792023	0.142450142	0.668091168	0.062678063	0.002849003	0.064102564
0.013533835	0.031578947	0.015037594	0.145864662	0.636090226	0.064661654	0.006015038	0.087218045
0.018181818	0.033333333	0.013636364	0.18030303	0.595454545	0.068181818	0.004545455	0.084848485
0.016717325	0.041033435	0.027355623	0.164133739	0.617021277	0.053191489	0.018237082	0.06231003
0	0	0	0	0	0	0	0
0.005865103	0.029325513	0.020527859	0.174486804	0.608504399	0.079178886	0.017595308	0.064516129
0.011299435	0.026836158	0.021186441	0.15819209	0.631355932	0.060734463	0.009887006	0.081920904
0.017777778	0.035555556	0.026666667	0.157037037	0.614814815	0.074074074	0.008888889	0.065185185
0.0202977	0.031123139	0.027063599	0.165087957	0.622462788	0.062246279	0.01217862	0.059539919
0.028132992	0.033248082	0.030690537	0.16112532	0.585677749	0.076726343	0.008951407	0.076726343
0.01504788	0.023255814	0.021887825	0.158686731	0.615595075	0.073871409	0.009575923	0.082079343
0.01192053	0.02781457	0.026490066	0.143046358	0.586754967	0.095364238	0.01192053	0.096688742
0.003584229	0.015232975	0.004480287	0.07078853	0.73297491	0.020609319	0.010752688	0.139784946
0	0	0	0	0	0	0	0
0.003060444	0.014537108	0.005355777	0.062739097	0.721499617	0.022953328	0.009946442	0.160673298
0.001485884	0.026002972	0.005943536	0.074294205	0.714710253	0.020802377	0.009658247	0.14858841
0.002135231	0.022064057	0.007829181	0.074733096	0.683985765	0.022775801	0.006405694	0.179359431
0.003313453	0.021868787	0.003976143	0.083499006	0.707753479	0.023856859	0.011265739	0.144466534
0.002721088	0.017687075	0.003401361	0.079591837	0.701360544	0.027210884	0.01292517	0.153741497
0.00402955	0.02014775	0.005372733	0.092679651	0.676964406	0.030221625	0.011417058	0.159838818
0.004814305	0.017881706	0.006877579	0.095598349	0.69738652	0.028885832	0.010316369	0.137551582
0.002012072	0.022803488	0.005365526	0.093896714	0.714285714	0.025486251	0.010731053	0.125419182
0	0	0	0	0	0	0	0
0.002552648	0.023611997	0.005105297	0.105934907	0.680918953	0.022973835	0.011486918	0.147415444
0.004283966	0.020195838	0.005507956	0.119339045	0.679926561	0.026927785	0.014687882	0.129130967
0.008373206	0.022129187	0.004784689	0.111842105	0.69138756	0.020334928	0.012559809	0.128588517
0.004329004	0.027210884	0.004947434	0.115027829	0.691403834	0.03030303	0.009276438	0.117501546
0.007194245	0.028776978	0.004196643	0.106714628	0.698441247	0.034772182	0.011390887	0.10971223
0.005059022	0.030354132	0.004496908	0.115795391	0.664980326	0.030354132	0.014614952	0.134907251
0.008595989	0.027507163	0.005730659	0.119770774	0.673925501	0.036103152	0.013753582	0.114613181
0.009122807	0.003508772	0.06245614	0.081403509	0.029473684	0.732631579	0.014736842	0.066666667
0	0	0	0	0	0	0	0
0.00431566	0.001849568	0.066584464	0.053020962	0.026510481	0.735511714	0.014796547	0.096794081
0.009270705	0.003090235	0.072929543	0.063040791	0.031520396	0.713844252	0.009270705	0.097033375
0.007854985	0.003021148	0.079154079	0.060422961	0.033232628	0.716012085	0.009063444	0.0918429
0.011536126	0.003035823	0.059502125	0.062537948	0.027322404	0.707346691	0.013964784	0.114146934
0.009584665	0.002555911	0.060702875	0.062619808	0.033865815	0.711821086	0.007028754	0.111182109
0.005050505	0.000631313	0.068813131	0.066287879	0.032828283	0.675505051	0.008838384	0.141414141
0.007352941	0.001336898	0.058823529	0.064171123	0.031417112	0.703208556	0.018716578	0.114973262
0.004385965	0.001879699	0.068922306	0.065789474	0.038847118	0.713659148	0.009398496	0.097744361
0	0	0	0	0	0	0	0
0.005569307	0.006806931	0.071782178	0.068069307	0.037747525	0.701113861	0.006806931	0.101485149
0.006086427	0.001825928	0.068776628	0.07364577	0.029823494	0.716372489	0.007912355	0.094948265
0.007917174	0.00365408	0.092570037	0.059683313	0.033495737	0.701583435	0.013398295	0.087088916
0.013268999	0.00482509	0.095295537	0.071170084	0.036791315	0.685162847	0.015078408	0.079010856
0.007130125	0.002376708	0.105763518	0.071301248	0.04040404	0.668449198	0.007724302	0.096850862
0.004548039	0.002274019	0.086981239	0.075042638	0.044343377	0.665719159	0.006822058	0.114837976
0.007733492	0.003569304	0.081499108	0.066032124	0.033313504	0.690660321	0.016061868	0.100535396
0.001612903	0.006451613	0.017741935	0.058064516	0.053225806	0.662903226	0.011290323	0.188709677
0	0	0	0	0	0	0	0
0.002915452	0.001457726	0.032069971	0.034985423	0.055393586	0.625364431	0.013119534	0.233236152
0.001388889	0.008333333	0.016666667	0.045833333	0.052777778	0.6375	0.013888889	0.220833333
0.002911208	0.005822416	0.023289665	0.056768559	0.049490539	0.620087336	0.010189229	0.232896652
0	0.002754821	0.017906336	0.073002755	0.056473829	0.619834711	0.011019284	0.220385675
0.001303781	0.001303781	0.023468057	0.058670143	0.059973924	0.632333768	0.011734029	0.209908735
0.001392758	0.004178273	0.020891365	0.098885794	0.057103064	0.600278552	0.009749304	0.207520891
0.001373626	0.001373626	0.019230769	0.054945055	0.057692308	0.642857143	0.008241758	0.214285714
0.001364256	0.004092769	0.025920873	0.053206003	0.075034106	0.650750341	0.009549795	0.181446112
0	0	0	0	0	0	0	0
0.002580645	0.002580645	0.021935484	0.060645161	0.070967742	0.610322581	0.010322581	0.220645161
0.001257862	0.002515723	0.016352201	0.081761006	0.056603774	0.628930818	0.012578616	0.201257862
0.00125	0.005	0.0275	0.07625	0.06875	0.60875	0.0125	0.19875
0.005813953	0.003488372	0.030232558	0.072093023	0.059302326	0.603488372	0.019767442	0.204651163
0.003579952	0.009546539	0.027446301	0.068019093	0.063245823	0.634844869	0.011933174	0.180190931
0.003623188	0.004830918	0.019323671	0.082125604	0.062801932	0.641304348	0.013285024	0.172705314
0.002298851	0.003448276	0.028735632	0.071264368	0.050574713	0.650574713	0.013793103	0.17816092
0.001097695	0.003293085	0.024149286	0.015367728	0.015367728	0.049396268	0.634467618	0.255762898
0	0	0	0	0	0	0	0
0.002229654	0.002229654	0.032329989	0.014492754	0.011148272	0.051282051	0.616499443	0.269788183
0.002403846	0	0.046875	0.021634615	0.021634615	0.051682692	0.614182692	0.242788462
0.002506266	0	0.026315789	0.013784461	0.013784461	0.052631579	0.630325815	0.261904762
0.002463054	0.001231527	0.014778325	0.018472906	0.014778325	0.052955665	0.65270936	0.245073892
0.002487562	0.002487562	0.019900498	0.016169154	0.024875622	0.054726368	0.625621891	0.253731343
0.00243309	0.003649635	0.00973236	0.018248175	0.018248175	0.042579075	0.661800487	0.244525547
0.002364066	0.001182033	0.014184397	0.01536643	0.020094563	0.040189125	0.63356974	0.275413712
0.006157635	0.003694581	0.017241379	0.017241379	0.023399015	0.051724138	0.621921182	0.257389163
0	0	0	0	0	0	0	0
0.00397878	0	0.021220159	0.030503979	0.031830239	0.051724138	0.631299735	0.229442971
0.002522068	0.001261034	0.026481715	0.017654477	0.031525851	0.042875158	0.659520807	0.21815889
0.006944444	0.002777778	0.031944444	0.027777778	0.026388889	0.040277778	0.605555556	0.258333333
0.005555556	0.002777778	0.013888889	0.022222222	0.019444444	0.066666667	0.633333333	0.236111111
0.002945508	0.001472754	0.020618557	0.023564065	0.036818851	0.04712813	0.639175258	0.229749632
0.004341534	0.001447178	0.026049204	0.017366136	0.024602026	0.047756874	0.629522431	0.250361795
0.00140647	0.00281294	0.021097046	0.021097046	0.028129395	0.045007032	0.634317862	0.247538678
0	0.005722461	0.005722461	0.005722461	0.028612303	0.021459227	0.61230329	0.321888412
0	0	0	0	0	0	0	0
0	0.001340483	0.002680965	0.016085791	0.038873995	0.025469169	0.613941019	0.301608579
0.001404494	0.005617978	0.008426966	0.007022472	0.047752809	0.025280899	0.564606742	0.342696629
0.001447178	0.004341534	0.010130246	0.015918958	0.04341534	0.026049204	0.604920405	0.293777135
0.002828854	0.004243281	0.001414427	0.016973126	0.041018388	0.024045262	0.630834512	0.277227723
0.002751032	0.006877579	0.005502063	0.015130674	0.04264099	0.015130674	0.617606602	0.294360385
0.001324503	0.002649007	0.001324503	0.00794702	0.042384106	0.02384106	0.630463576	0.290066225
0.001328021	0	0.006640106	0.015936255	0.034528552	0.02124834	0.637450199	0.282868526
0.001312336	0.002624672	0.002624672	0.024934383	0.044619423	0.024934383	0.595800525	0.303149606
0	0	0	0	0	0	0	0
0.001592357	0.001592357	0.003184713	0.011146497	0.062101911	0.020700637	0.616242038	0.280254777
0.004373178	0.008746356	0.004373178	0.021865889	0.052478134	0.024781341	0.65451895	0.231778426
0	0.00295858	0.00295858	0.016272189	0.041420118	0.025147929	0.644970414	0.266272189
0.001579779	0.001579779	0.003159558	0.033175355	0.063191153	0.02685624	0.60821485	0.263823065
0	0.001477105	0.00295421	0.016248154	0.047267356	0.026587888	0.627769572	0.276218612
0.001564945	0.004694836	0.001564945	0.029733959	0.064162754	0.031298905	0.61971831	0.245696401
0.001519757	0.004559271	0.004559271	0.027355623	0.063829787	0.027355623	0.597264438	0.273556231
0.015914138	0.008142117	0.140636566	0.062546262	0.028127313	0.098445596	0.035899334	0.610288675
0	0	0	0	0	0	0	0
0.01242236	0.006688963	0.139990444	0.041567129	0.02627807	0.082656474	0.040133779	0.650262781
0.018084066	0.008308895	0.133919844	0.044965787	0.029325513	0.086999022	0.040078201	0.638318671
0.01405518	0.007808433	0.122852681	0.048932847	0.024466424	0.081728267	0.039042166	0.661114003
0.014901543	0.006386376	0.106971794	0.039914848	0.021287919	0.083555082	0.041511442	0.685470995
0.012609117	0.004849661	0.11057226	0.042677013	0.024733269	0.080504365	0.036372454	0.687681862
0.014904518	0.004191896	0.091290172	0.040055892	0.026082906	0.077782953	0.044713554	0.701443875
0.013883218	0.00285831	0.111882401	0.036749694	0.023274806	0.085749285	0.029808085	0.694569212
0.016229713	0.008739076	0.129421556	0.043695381	0.028714107	0.08406159	0.037453184	0.651269247
0	0	0	0	0	0	0	0
0.01230629	0.004102097	0.103463993	0.04922516	0.028258888	0.089334549	0.035095716	0.677757521
0.011428571	0.003809524	0.109047619	0.048095238	0.034285714	0.095238095	0.035238095	0.663333333
0.016330451	0.005283381	0.104226705	0.036023055	0.03506244	0.091738713	0.030259366	0.680595581
0.012219959	0.003564155	0.106924644	0.040224033	0.029531568	0.08503055	0.025967413	0.696537678
0.013395157	0.003606388	0.086553323	0.049459042	0.025244719	0.093250902	0.038639876	0.689850592
0.013078471	0.004527163	0.082997988	0.043259557	0.024647887	0.078973843	0.036217304	0.716800805
0.015097691	0.005772647	0.099023091	0.042628774	0.03374778	0.080373002	0.029307282	0.694049734
0.000969619	0.007433743	0.022139625	0.024563672	0.04896574	0.03490627	0.014544279	0.846638655
0	0	0	0	0	0	0	0
0.001248662	0.008383874	0.023902961	0.02907599	0.050303247	0.035497681	0.015162326	0.836603639
0.001815871	0.01053205	0.021427274	0.024695842	0.058471037	0.034138369	0.017795533	0.831124024
0.002605136	0.008931894	0.020096762	0.029772981	0.053591366	0.03777447	0.020282843	0.826944548
0.002525253	0.008547009	0.016705517	0.034770785	0.052253302	0.039044289	0.019230769	0.826923077
0.002740799	0.00724354	0.018598277	0.031910728	0.051292091	0.034847298	0.018010963	0.835356304
0.002379064	0.008326725	0.018239492	0.034892942	0.055114988	0.037470262	0.019429025	0.824147502
0.002216848	0.008464329	0.018943974	0.033252721	0.045344619	0.036275695	0.019548569	0.836154776
0.003722854	0.006618407	0.021096174	0.037849018	0.054188211	0.037021717	0.017993795	0.821302999
0	0	0	0	0	0	0	0
0.002549395	0.009560229	0.017633312	0.038878266	0.059698322	0.041215211	0.017633312	0.813044402
0.002426114	0.009925011	0.019850022	0.042126158	0.062417292	0.043890604	0.018967799	0.800397
0.003666361	0.009624198	0.020164986	0.041704858	0.059120073	0.04903758	0.022227314	0.794683776
0.003981265	0.007494145	0.020608899	0.039578454	0.056206089	0.040983607	0.023887588	0.807025761
0.001918925	0.006716239	0.016550732	0.043415687	0.059966419	0.043895419	0.023027105	0.804269609
0.00244978	0.006859383	0.014453699	0.044341009	0.058794708	0.041156296	0.025967663	0.805977462
0.00494927	0.006186587	0.015837664	0.043801039	0.053204652	0.045533284	0.023756496	0.806978471
