22
19
21
17
18
22
19
20
19
23
10
22
20
18
15
19
12
16
21
16
19
11
16
25
20
26
15
20
21
20
21
21
27
12
23
18
20
17
20
15
19
15
13
19
13
3
24
15
19
19
21
23
16
25
14
19
20
20
22
22
14
21
21
22
13
18
19
16
13
19
22
21
23
21
25
13
24
22
22
22
24
14
23
22
22
20
11
18
8
15
21
21
19
26
23
24
20
17
23
23
22
20
16
14
18
13
15
20
20
0
2
21
18
17
17
17
8
21
22
21
20
23
14
21
22
20
19
13
8
18
12
22
16
23
19
17
1
12
22
21
24
18
15
15
20
20
21
17
14
6
14
17
15
19
12
18
22
8
16
19
21
11
13
13
18
8
18
20
21
17
11
21
15
17
2
0
18
5
20
10
21
4
14
21
25
14
23
17
20
21
15
22
8
18
21
24
20
16
15
21
22
23
19
21
21
13
18
3
21
0
0
0
0
17
21
19
11
23
23
24
15
22
22
23
20
24
23
12
22
21
23
18
15
17
19
17
17
20
18
24
13
22
11
18
22
23
21
12
22
21
22
16
16
16
21
15
17
14
22
23
14
18
8
10
22
22
24
20
15
17
22
15
22
19
22
22
15
22
23
22
24
19
22
9
21
21
12
21
2
18
22
18
21
19
23
21
14
18
17
20
22
19
16
19
18
8
16
13
14
21
15
1
20
22
21
13
11
9
13
10
6
9
8
13
7
0
0
8
9
14
17
1
4
23
24
22
16
21
23
24
23
24
25
10
22
13
20
24
21
11
21
24
16
19
22
24
22
16
21
23
21
20
24
24
12
9
15
22
24
21
15
21
23
15
21
23
24
22
16
21
20
21
0
0
18
10
19
14
13
15
17
7
8
12
20
24
21
16
19
16
21
21
3
19
10
21
18
21
24
23
13
20
23
15
0
19
21
19
15
18
16
23
18
24
23
11
22
16
20
25
19
10
11
23
16
19
22
22
18
16
15
21
23
2
0
20
11
23
19
20
25
18
11
17
19
5
12
21
23
23
14
21
23
25
22
25
18
11
21
22
23
20
22
13
20
24
21
21
18
22
16
12
18
20
24
5
15
21
11
22
19
22
22
15
5
14
20
14
21
20
19
14
8
12
2
0
16
23
13
20
19
21
25
23
15
21
13
16
23
8
9
18
14
18
20
16
7
0
23
14
22
16
20
20
17
10
21
16
6
14
15
8
18
14
20
17
17
8
0
25
14
20
19
15
20
15
15
19
21
16
6
14
20
18
13
0
10
16
0
0
0
6
18
15
9
16
20
13
17
16
7
10
5
6
19
14
18
19
17
17
19
23
9
21
23
19
21
19
13
18
23
19
14
0
17
20
14
19
20
18
21
18
25
14
20
23
6
22
21
15
20
21
20
13
8
18
17
11
19
19
18
21
21
19
12
20
18
19
21
20
15
18
17
17
21
18
23
21
15
16
18
22
20
25
26
14
20
21
22
21
22
8
20
21
20
22
18
22
14
11
19
22
19
13
10
12
15
19
21
23
14
19
21
22
20
19
25
14
20
21
21
20
20
13
22
21
16
20
19
23
23
15
20
22
22
22
21
27
14
21
22
23
21
19
14
23
23
22
17
0
23
23
13
20
19
21
19
20
25
14
21
20
22
22
17
11
21
20
19
7
16
17
18
15
18
15
17
16
13
22
11
19
19
17
21
19
11
18
21
17
16
13
22
20
15
18
24
21
15
15
16
0
16
15
11
12
19
13
18
18
19
12
4
23
21
13
19
22
22
19
21
20
10
21
19
21
25
19
12
12
5
19
22
1
4
22
13
20
23
24
19
21
19
4
18
16
19
22
19
13
18
20
19
17
9
14
13
14
15
9
21
5
19
18
8
21
14
12
11
17
8
9
14
7
2
22
24
18
12
20
24
24
22
23
22
9
20
21
21
25
20
23
19
25
21
21
13
15
19
15
17
13
23
21
25
21
2
18
16
20
22
17
16
10
25
22
23
17
21
14
16
17
11
12
3
0
12
17
15
11
11
17
23
20
17
20
12
16
12
12
23
21
14
17
24
4
16
19
22
22
15
17
23
23
22
22
19
12
22
20
20
24
19
17
18
25
14
21
17
15
18
13
18
18
13
20
22
20
11
22
21
15
23
20
15
18
24
23
17
18
22
20
15
19
23
23
20
18
21
9
21
16
20
23
19
14
18
22
15
15
13
15
15
14
18
19
19
11
16
19
8
21
17
19
17
9
4
10
12
8
0
20
20
23
12
17
16
19
14
11
20
9
18
18
1
19
16
11
14
17
5
20
