2,2,2,3,4, 11,6,0.0822386,0.1162191,0.0800294,0.0478110,0.1902528,0.4834490,0.1512724,0.0948488,0.0640351,0.6898438,0.4941882,0.2272602,0.1543641,0.1241875,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 12,6,0.0819476,0.1156896,0.0798129,0.0477017,0.1898520,0.4849961,0.1510550,0.0945149,0.0635499,0.6908802,0.4871947,0.2279115,0.1571031,0.1277908,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 13,6,0.0816618,0.1151738,0.0795956,0.0475938,0.1894521,0.4865229,0.1508256,0.0941816,0.0630856,0.6919071,0.4804015,0.2285441,0.1597636,0.1312908,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 14,6,0.0813808,0.1146710,0.0793775,0.0474867,0.1890530,0.4880309,0.1505848,0.0938494,0.0626413,0.6929244,0.4738029,0.2291586,0.1623480,0.1346906,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 15,6,0.0811044,0.1141807,0.0791589,0.0473802,0.1886548,0.4895210,0.1503331,0.0935188,0.0622161,0.6939320,0.4673932,0.2297554,0.1648583,0.1379930,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 16,6,0.0808323,0.1137024,0.0789398,0.0472738,0.1882573,0.4909944,0.1500711,0.0931902,0.0618089,0.6949298,0.4611672,0.2303352,0.1672967,0.1412009,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 17,6,0.0805642,0.1132353,0.0787205,0.0471674,0.1878606,0.4924521,0.1497992,0.0928639,0.0614189,0.6959180,0.4551194,0.2308984,0.1696653,0.1443169,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 18,6,0.0802999,0.1127791,0.0785010,0.0470608,0.1874645,0.4938947,0.1495181,0.0925401,0.0610452,0.6968966,0.4492448,0.2314455,0.1719661,0.1473436,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 19,6,0.0800392,0.1123331,0.0782815,0.0469539,0.1870692,0.4953232,0.1492283,0.0922191,0.0606867,0.6978659,0.4435385,0.2319769,0.1742010,0.1502836,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 20,6,0.0797820,0.1118968,0.0780620,0.0468465,0.1866745,0.4967382,0.1489303,0.0919010,0.0603428,0.6988260,0.4379956,0.2324931,0.1763718,0.1531395,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 21,6,0.0795279,0.1114699,0.0778427,0.0467387,0.1862804,0.4981405,0.1486246,0.0915858,0.0600125,0.6997771,0.4326115,0.2329945,0.1784805,0.1559135,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 22,6,0.0792770,0.1110517,0.0776236,0.0466303,0.1858870,0.4995304,0.1483117,0.0912738,0.0596951,0.7007194,0.4273815,0.2334815,0.1805288,0.1586082,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 23,6,0.0790290,0.1106419,0.0774049,0.0465213,0.1854942,0.5009088,0.1479922,0.0909648,0.0593898,0.7016532,0.4223014,0.2339546,0.1825184,0.1612256,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 24,6,0.0787837,0.1102400,0.0771866,0.0464118,0.1851021,0.5022759,0.1476663,0.0906590,0.0590959,0.7025787,0.4173667,0.2344141,0.1844511,0.1637681,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 25,6,0.0785412,0.1098456,0.0769687,0.0463017,0.1847107,0.5036322,0.1473347,0.0903563,0.0588128,0.7034961,0.4125734,0.2348605,0.1863284,0.1662377,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 26,6,0.0783011,0.1094584,0.0767513,0.0461910,0.1843199,0.5049783,0.1469978,0.0900568,0.0585397,0.7044057,0.4079173,0.2352941,0.1881519,0.1686367,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 27,6,0.0780635,0.1090779,0.0765344,0.0460799,0.1839299,0.5063144,0.1466558,0.0897603,0.0582762,0.7053077,0.4033946,0.2357153,0.1899232,0.1709669,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 28,6,0.0778282,0.1087040,0.0763182,0.0459682,0.1835405,0.5076409,0.1463093,0.0894668,0.0580216,0.7062023,0.3990014,0.2361244,0.1916438,0.1732304,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 29,6,0.0775951,0.1083362,0.0761026,0.0458561,0.1831519,0.5089581,0.1459587,0.0891763,0.0577753,0.7070897,0.3947341,0.2365218,0.1933151,0.1754290,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 30,6,0.0773642,0.1079742,0.0758877,0.0457435,0.1827641,0.5102664,0.1456041,0.0888888,0.0575370,0.7079701,0.3905889,0.2369078,0.1949386,0.1775647,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 31,6,0.0771353,0.1076177,0.0756734,0.0456306,0.1823771,0.5115659,0.1452461,0.0886041,0.0573060,0.7088438,0.3865625,0.2372827,0.1965155,0.1796393,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 32,6,0.0769084,0.1072666,0.0754599,0.0455172,0.1819909,0.5128570,0.1448849,0.0883222,0.0570820,0.7097108,0.3826514,0.2376470,0.1980473,0.1816544,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 33,6,0.0766834,0.1069205,0.0752471,0.0454036,0.1816055,0.5141399,0.1445208,0.0880431,0.0568646,0.7105715,0.3788523,0.2380007,0.1995352,0.1836118,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 34,6,0.0764603,0.1065792,0.0750351,0.0452896,0.1812210,0.5154148,0.1441541,0.0877666,0.0566533,0.7114259,0.3751620,0.2383444,0.2009805,0.1855131,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 35,6,0.0762389,0.1062424,0.0748239,0.0451755,0.1808375,0.5166819,0.1437851,0.0874928,0.0564478,0.7122743,0.3715774,0.2386782,0.2023844,0.1873600,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 36,6,0.0760192,0.1059101,0.0746134,0.0450611,0.1804549,0.5179413,0.1434140,0.0872214,0.0562478,0.7131168,0.3680954,0.2390025,0.2037481,0.1891540,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 37,6,0.0758012,0.1055819,0.0744038,0.0449465,0.1800732,0.5191934,0.1430410,0.0869525,0.0560529,0.7139535,0.3647132,0.2393174,0.2050728,0.1908966,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 38,6,0.0755848,0.1052576,0.0741950,0.0448319,0.1796926,0.5204382,0.1426665,0.0866860,0.0558628,0.7147846,0.3614279,0.2396234,0.2063595,0.1925893,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 39,6,0.0753699,0.1049372,0.0739870,0.0447171,0.1793129,0.5216758,0.1422906,0.0864219,0.0556773,0.7156103,0.3582366,0.2399206,0.2076093,0.1942335,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 40,6,0.0751566,0.1046204,0.0737799,0.0446023,0.1789344,0.5229065,0.1419134,0.0861600,0.0554960,0.7164306,0.3551367,0.2402092,0.2088234,0.1958307,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 41,6,0.0749447,0.1043071,0.0735736,0.0444874,0.1785569,0.5241303,0.1415352,0.0859002,0.0553188,0.7172457,0.3521256,0.2404896,0.2100027,0.1973821,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 42,6,0.0747343,0.1039971,0.0733681,0.0443726,0.1781805,0.5253474,0.1411562,0.0856427,0.0551453,0.7180558,0.3492008,0.2407620,0.2111482,0.1988890,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 43,6,0.0745252,0.1036904,0.0731636,0.0442577,0.1778053,0.5265578,0.1407766,0.0853871,0.0549755,0.7188608,0.3463597,0.2410266,0.2122609,0.2003528,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 44,6,0.0743176,0.1033867,0.0729598,0.0441430,0.1774312,0.5277618,0.1403964,0.0851336,0.0548090,0.7196610,0.3436000,0.2412836,0.2133417,0.2017747,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 45,6,0.0741112,0.1030859,0.0727570,0.0440283,0.1770583,0.5289593,0.1400158,0.0848821,0.0546457,0.7204564,0.3409193,0.2415332,0.2143916,0.2031559,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 46,6,0.0739061,0.1027880,0.0725550,0.0439138,0.1766866,0.5301505,0.1396350,0.0846324,0.0544854,0.7212471,0.3383154,0.2417757,0.2154114,0.2044975,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 47,6,0.0737023,0.1024928,0.0723538,0.0437994,0.1763162,0.5313355,0.1392541,0.0843846,0.0543280,0.7220333,0.3357861,0.2420112,0.2164020,0.2058007,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 48,6,0.0734997,0.1022002,0.0721536,0.0436851,0.1759470,0.5325144,0.1388732,0.0841387,0.0541732,0.7228149,0.3333292,0.2422400,0.2173643,0.2070665,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 49,6,0.0732984,0.1019101,0.0719542,0.0435710,0.1755791,0.5336872,0.1384925,0.0838944,0.0540210,0.7235921,0.3309427,0.2424623,0.2182989,0.2082961,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 50,6,0.0730982,0.1016225,0.0717557,0.0434572,0.1752124,0.5348540,0.1381119,0.0836519,0.0538712,0.7243650,0.3286245,0.2426782,0.2192068,0.2094905,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 51,6,0.0728992,0.1013373,0.0715580,0.0433436,0.1748471,0.5360149,0.1377317,0.0834110,0.0537237,0.7251336,0.3263727,0.2428879,0.2200888,0.2106507,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 52,6,0.0727013,0.1010543,0.0713612,0.0432302,0.1744832,0.5371699,0.1373518,0.0831718,0.0535783,0.7258980,0.3241854,0.2430915,0.2209454,0.2117776,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 53,6,0.0725045,0.1007735,0.0711653,0.0431170,0.1741205,0.5383191,0.1369725,0.0829341,0.0534350,0.7266583,0.3220608,0.2432894,0.2217775,0.2128723,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 54,6,0.0723088,0.1004949,0.0709702,0.0430042,0.1737593,0.5394626,0.1365937,0.0826980,0.0532937,0.7274146,0.3199970,0.2434816,0.2225858,0.2139356,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 55,6,0.0721142,0.1002183,0.0707760,0.0428916,0.1733994,0.5406005,0.1362156,0.0824634,0.0531542,0.7281668,0.3179923,0.2436683,0.2233709,0.2149685,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 56,6,0.0719207,0.0999437,0.0705827,0.0427794,0.1730410,0.5417326,0.1358382,0.0822303,0.0530164,0.7289151,0.3160450,0.2438496,0.2241336,0.2159718,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 57,6,0.0717282,0.0996710,0.0703902,0.0426674,0.1726839,0.5428593,0.1354616,0.0819987,0.0528803,0.7296595,0.3141535,0.2440258,0.2248744,0.2169464,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 58,6,0.0715367,0.0994003,0.0701986,0.0425558,0.1723283,0.5439804,0.1350857,0.0817684,0.0527458,0.7304000,0.3123161,0.2441969,0.2255940,0.2178930,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 59,6,0.0713462,0.0991313,0.0700078,0.0424445,0.1719741,0.5450960,0.1347108,0.0815395,0.0526129,0.7311368,0.3105314,0.2443631,0.2262930,0.2188126,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 60,6,0.0711568,0.0988642,0.0698179,0.0423336,0.1716214,0.5462062,0.1343368,0.0813120,0.0524813,0.7318698,0.3087978,0.2445245,0.2269719,0.2197058,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 61,6,0.0709683,0.0985988,0.0696289,0.0422230,0.1712701,0.5473109,0.1339638,0.0810858,0.0523512,0.7325991,0.3071139,0.2446813,0.2276314,0.2205734,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 62,6,0.0707808,0.0983351,0.0694406,0.0421128,0.1709203,0.5484104,0.1335918,0.0808610,0.0522224,0.7333248,0.3054781,0.2448336,0.2282721,0.2214161,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 63,6,0.0705942,0.0980730,0.0692533,0.0420030,0.1705720,0.5495045,0.1332209,0.0806374,0.0520948,0.7340469,0.3038893,0.2449816,0.2288944,0.2222348,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 64,6,0.0704086,0.0978126,0.0690667,0.0418935,0.1702252,0.5505933,0.1328511,0.0804150,0.0519685,0.7347654,0.3023459,0.2451253,0.2294988,0.2230300,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 65,6,0.0702240,0.0975537,0.0688810,0.0417844,0.1698799,0.5516769,0.1324824,0.0801939,0.0518433,0.7354804,0.3008467,0.2452649,0.2300860,0.2238024,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 66,6,0.0700402,0.0972964,0.0686962,0.0416758,0.1695361,0.5527553,0.1321148,0.0799741,0.0517192,0.7361918,0.2993905,0.2454006,0.2306563,0.2245527,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 67,6,0.0698574,0.0970406,0.0685122,0.0415675,0.1691938,0.5538286,0.1317485,0.0797554,0.0515963,0.7368999,0.2979759,0.2455323,0.2312103,0.2252815,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 68,6,0.0696754,0.0967863,0.0683290,0.0414596,0.1688530,0.5548967,0.1313834,0.0795379,0.0514743,0.7376045,0.2966019,0.2456602,0.2317484,0.2259894,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 69,6,0.0694944,0.0965334,0.0681466,0.0413522,0.1685138,0.5559596,0.1310195,0.0793215,0.0513533,0.7383057,0.2952673,0.2457845,0.2322712,0.2266771,0.3333333,0.3333333,0.3333333
2,2,2,3,4, 70,6,0.0693142,0.0962820,0.0679650,0.0412451,0.1681761,0.5570175,0.1306569,0.0791063,0.0512333,0.7390035,0.2939708,0.2459053,0.2327789,0.2273450,0.3333333,0.3333333,0.3333333
2,2,2,2,4,  0,6,0.0845839,0.1208630,0.0810650,0.0486110,0.1928328,0.4720443,0.1501258,0.0965188,0.0697724,0.6835831,0.5799091,0.2179520,0.1213032,0.0808357,0.3333333,0.3333333,0.3333334
2,2,2,2,4,  1,6,0.0856390,0.1223147,0.0822359,0.0492140,0.1941423,0.4664541,0.1527048,0.0979682,0.0701342,0.6791929,0.5765287,0.2195923,0.1221156,0.0817634,0.3333333,0.3333333,0.3333334
2,2,2,2,4,  2,6,0.1047098,0.1332118,0.0930191,0.0592776,0.1331953,0.4765864,0.1544313,0.0972947,0.0821037,0.6661702,0.5671770,0.2204632,0.1257781,0.0865817,0.3333333,0.3333333,0.3333333
2,2,2,2,4,  3,6,0.1171495,0.1430464,0.1000478,0.0658777,0.0925866,0.4812920,0.1560919,0.0975410,0.0938316,0.6525355,0.5580931,0.2213091,0.1293358,0.0912619,0.3333333,0.3333333,0.3333333
2,2,2,2,4,  4,6,0.1235027,0.1506533,0.1032703,0.0687972,0.0688595,0.4849171,0.1577326,0.0984281,0.1030077,0.6408316,0.5492694,0.2221308,0.1327916,0.0958082,0.3333333,0.3333333,0.3333333
2,2,2,2,4,  5,6,0.1262502,0.1566982,0.1042429,0.0694607,0.0543815,0.4889665,0.1593935,0.0997644,0.1097752,0.6310670,0.5406984,0.2229290,0.1361484,0.1002242,0.3333333,0.3333333,0.3333333
2,2,2,2,4,  6,6,0.1269484,0.1615352,0.1040070,0.0688502,0.0450789,0.4935803,0.1610985,0.1013864,0.1145276,0.6229875,0.5323729,0.2237043,0.1394091,0.1045137,0.3333333,0.3333333,0.3333333
2,2,2,2,4,  7,6,0.1265164,0.1653425,0.1031952,0.0675812,0.0388307,0.4985341,0.1628611,0.1031638,0.1176419,0.6163333,0.5242858,0.2244574,0.1425764,0.1086804,0.3333333,0.3333333,0.3333333
2,2,2,2,4,  8,6,0.1254605,0.1682214,0.1021658,0.0660185,0.0344531,0.5036807,0.1646865,0.1049943,0.1194101,0.6109090,0.5164304,0.2251889,0.1456530,0.1127278,0.3333333,0.3333333,0.3333333
2,2,2,2,4,  9,6,0.1239496,0.1701774,0.1010578,0.0643270,0.0312563,0.5092319,0.1665745,0.1067972,0.1200176,0.6066107,0.5087999,0.2258995,0.1486414,0.1166592,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 10,6,0.1221084,0.1712129,0.0999415,0.0626165,0.0289789,0.5151417,0.1685200,0.1085097,0.1197663,0.6032039,0.5013879,0.2265897,0.1515443,0.1204780,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 11,6,0.1200905,0.1714022,0.0988679,0.0610117,0.0276484,0.5209792,0.1705148,0.1100955,0.1188813,0.6005083,0.4941882,0.2272602,0.1543641,0.1241875,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 12,6,0.1178400,0.1707180,0.0977968,0.0596261,0.0272749,0.5267442,0.1725486,0.1115184,0.1175392,0.5983938,0.4871947,0.2279115,0.1571031,0.1277908,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 13,6,0.1142640,0.1688229,0.0968582,0.0593924,0.0282742,0.5323884,0.1746061,0.1127094,0.1159289,0.5967556,0.4804015,0.2285441,0.1597636,0.1312908,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 14,6,0.1110951,0.1673272,0.0962035,0.0591200,0.0305785,0.5356758,0.1745636,0.1143522,0.1123205,0.5987637,0.4738029,0.2291586,0.1623480,0.1346906,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 15,6,0.1088591,0.1651783,0.0957507,0.0587421,0.0330630,0.5384069,0.1746471,0.1155907,0.1087426,0.6010196,0.4673932,0.2297554,0.1648583,0.1379930,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 16,6,0.1072140,0.1628882,0.0954655,0.0582332,0.0353883,0.5408107,0.1748027,0.1165189,0.1053431,0.6033354,0.4611672,0.2303352,0.1672967,0.1412009,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 17,6,0.1059000,0.1606510,0.0952985,0.0576727,0.0375058,0.5429720,0.1750056,0.1171844,0.1021561,0.6056539,0.4551194,0.2308984,0.1696653,0.1443169,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 18,6,0.1047890,0.1585186,0.0952012,0.0571210,0.0394280,0.5449421,0.1752379,0.1176270,0.0991881,0.6079470,0.4492448,0.2314455,0.1719661,0.1473436,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 19,6,0.1038161,0.1564996,0.0951370,0.0566116,0.0411782,0.5467574,0.1754853,0.1178815,0.0964342,0.6101990,0.4435385,0.2319769,0.1742010,0.1502836,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 20,6,0.1029442,0.1545909,0.0950816,0.0561591,0.0427795,0.5484447,0.1757362,0.1179783,0.0938841,0.6124013,0.4379956,0.2324931,0.1763718,0.1531395,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 21,6,0.1021501,0.1527866,0.0950200,0.0557663,0.0442522,0.5500247,0.1759813,0.1179439,0.0915253,0.6145495,0.4326115,0.2329945,0.1784805,0.1559135,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 22,6,0.1014178,0.1510809,0.0949436,0.0554303,0.0456136,0.5515139,0.1762130,0.1178009,0.0893442,0.6166419,0.4273815,0.2334815,0.1805288,0.1586082,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 23,6,0.1007359,0.1494677,0.0948481,0.0551448,0.0468782,0.5529253,0.1764256,0.1175688,0.0873273,0.6186783,0.4223014,0.2339546,0.1825184,0.1612256,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 24,6,0.1000962,0.1479413,0.0947317,0.0549027,0.0480583,0.5542697,0.1766149,0.1172641,0.0854614,0.6206596,0.4173667,0.2344141,0.1844511,0.1637681,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 25,6,0.0994923,0.1464962,0.0945945,0.0546968,0.0491642,0.5555559,0.1767774,0.1169009,0.0837341,0.6225876,0.4125734,0.2348605,0.1863284,0.1662377,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 26,6,0.0989190,0.1451270,0.0944374,0.0545205,0.0502046,0.5567914,0.1769111,0.1164909,0.0821338,0.6244642,0.4079173,0.2352941,0.1881519,0.1686367,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 27,6,0.0983725,0.1438285,0.0942619,0.0543678,0.0511870,0.5579822,0.1770142,0.1160443,0.0806497,0.6262917,0.4033946,0.2357153,0.1899232,0.1709669,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 28,6,0.0978495,0.1425958,0.0940698,0.0542338,0.0521175,0.5591336,0.1770862,0.1155693,0.0792718,0.6280726,0.3990014,0.2361244,0.1916438,0.1732304,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 29,6,0.0973473,0.1414242,0.0938628,0.0541139,0.0530018,0.5602499,0.1771265,0.1150730,0.0779912,0.6298093,0.3947341,0.2365218,0.1933151,0.1754290,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 30,6,0.0968637,0.1403094,0.0936427,0.0540048,0.0538444,0.5613350,0.1771354,0.1145612,0.0767993,0.6315041,0.3905889,0.2369078,0.1949386,0.1775647,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 31,6,0.0963968,0.1392473,0.0934111,0.0539034,0.0546494,0.5623920,0.1771132,0.1140387,0.0756887,0.6331595,0.3865625,0.2372827,0.1965155,0.1796393,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 32,6,0.0959449,0.1382340,0.0931698,0.0538074,0.0554202,0.5634237,0.1770606,0.1135095,0.0746523,0.6347775,0.3826514,0.2376470,0.1980473,0.1816544,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 33,6,0.0955066,0.1372660,0.0929199,0.0537148,0.0561601,0.5644326,0.1769787,0.1129768,0.0736840,0.6363605,0.3788523,0.2380007,0.1995352,0.1836118,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 34,6,0.0950807,0.1363400,0.0926629,0.0536241,0.0568716,0.5654207,0.1768683,0.1124433,0.0727780,0.6379105,0.3751620,0.2383444,0.2009805,0.1855131,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 35,6,0.0946661,0.1354530,0.0923999,0.0535340,0.0575570,0.5663899,0.1767307,0.1119111,0.0719290,0.6394292,0.3715774,0.2386782,0.2023844,0.1873600,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 36,6,0.0942620,0.1346021,0.0921318,0.0534437,0.0582186,0.5673418,0.1765672,0.1113819,0.0711324,0.6409186,0.3680954,0.2390025,0.2037481,0.1891540,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 37,6,0.0938675,0.1337847,0.0918595,0.0533523,0.0588581,0.5682779,0.1763789,0.1108570,0.0703839,0.6423802,0.3647132,0.2393174,0.2050728,0.1908966,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 38,6,0.0934818,0.1329984,0.0915838,0.0532595,0.0594771,0.5691994,0.1761672,0.1103375,0.0696795,0.6438158,0.3614279,0.2396234,0.2063595,0.1925893,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 39,6,0.0931044,0.1322410,0.0913054,0.0531646,0.0600771,0.5701075,0.1759335,0.1098242,0.0690157,0.6452266,0.3582366,0.2399206,0.2076093,0.1942335,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 40,6,0.0927346,0.1315104,0.0910249,0.0530676,0.0606593,0.5710032,0.1756790,0.1093176,0.0683892,0.6466142,0.3551367,0.2402092,0.2088234,0.1958307,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 41,6,0.0923719,0.1308047,0.0907427,0.0529681,0.0612251,0.5718874,0.1754050,0.1088181,0.0677972,0.6479797,0.3521256,0.2404896,0.2100027,0.1973821,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 42,6,0.0920160,0.1301220,0.0904593,0.0528661,0.0617754,0.5727612,0.1751128,0.1083260,0.0672369,0.6493243,0.3492008,0.2407620,0.2111482,0.1988890,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 43,6,0.0916663,0.1294606,0.0901750,0.0527615,0.0623113,0.5736253,0.1748035,0.1078415,0.0667058,0.6506492,0.3463597,0.2410266,0.2122609,0.2003528,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 44,6,0.0913226,0.1288190,0.0898900,0.0526542,0.0628337,0.5744805,0.1744784,0.1073646,0.0662017,0.6519553,0.3436000,0.2412836,0.2133417,0.2017747,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 45,6,0.0909842,0.1281952,0.0896046,0.0525441,0.0633437,0.5753282,0.1741385,0.1068953,0.0657225,0.6532437,0.3409193,0.2415332,0.2143916,0.2031559,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 46,6,0.0906494,0.1275871,0.0893183,0.0524310,0.0638429,0.5761713,0.1737849,0.1064334,0.0652657,0.6545160,0.3383154,0.2417757,0.2154114,0.2044975,0.3333333,0.3333333,0.3333333
2,2,2,2,4, 47,6,0.0903161,0.1269913,0.0890306,0.0523141,0.0643348,0.5770132,0.1734187,0.1059785,0.0648293,0.6557734,0.3357861,0.2420112,0.2164020,0.2058007,0.3333333,0.3333333,0.3333333
