1,2,2,3,4,-12,0,  0,   0,   0,  0.000,19.2010,463.7145, 0.4718, 3.0797, 0.0000, 0.2108, 0.0001, 0.0091, 0.0037, 0.8633, 0.0041, 0.1597, 2.4560,16.6749,85.5680, 0.0000,
1,2,2,3,4,  0,0,  0,   0,   0,  0.000, 3.8857,32.8760, 4.2642,29.4313, 0.0000, 0.9759, 0.0011, 0.0042, 0.0424, 0.4047, 0.1053, 0.5100, 0.0000,10.3319,65.0264, 0.9876,
1,2,2,3,4,  1,0,  0,   0,   0,  0.000, 3.8827,55.1425, 4.2631,29.4179, 0.0000, 0.8208, 0.0012, 0.0041, 0.0430, 0.3073, 0.1139, 0.3576, 0.1934, 8.9531,56.9034, 0.9876,
1,2,2,3,4,  2,0,  0,   0,   0,  0.000, 5.2151,87.0307, 3.7278,25.5478, 0.0000, 0.7615, 0.0010, 0.0049, 0.0420, 0.3695, 0.1045, 0.3607, 0.3398, 9.6352,58.8172, 0.9876,
1,2,2,3,4,  3,0,  0,   0,   0,  0.000, 6.3414,114.2473, 3.2888,22.3823, 0.0000, 0.7130, 0.0009, 0.0055, 0.0383, 0.4216, 0.0961, 0.3630, 0.4613,10.2233,60.5524, 0.9876,
1,2,2,3,4,  4,0,  0,   0,   0,  0.000, 7.3118,137.9074, 2.9194,19.7256, 0.0000, 0.6717, 0.0007, 0.0060, 0.0342, 0.4658, 0.0888, 0.3641, 0.5666,10.7312,62.0890, 0.9876,
1,2,2,3,4,  5,0,  0,   0,   0,  0.000, 8.1576,158.6944, 2.6050,17.4695, 0.0000, 0.6360, 0.0006, 0.0065, 0.0304, 0.5036, 0.0824, 0.3642, 0.6603,11.1742,63.4558, 0.9876,
1,2,2,3,4,  6,0,  0,   0,   0,  0.000, 8.9005,177.0923, 2.3358,15.5420, 0.0000, 0.6048, 0.0006, 0.0068, 0.0270, 0.5363, 0.0767, 0.3636, 0.7447,11.5633,64.6782, 0.9876,
1,2,2,3,4,  7,0,  0,   0,   0,  0.000, 9.5569,193.4724, 2.1044,13.8894, 0.0000, 0.5773, 0.0005, 0.0071, 0.0240, 0.5646, 0.0718, 0.3624, 0.8216,11.9070,65.7768, 0.9876,
1,2,2,3,4,  8,0,  0,   0,   0,  0.000,10.1399,208.1318, 1.9052,12.4691, 0.0000, 0.5531, 0.0004, 0.0074, 0.0214, 0.5893, 0.0675, 0.3607, 0.8921,12.2120,66.7688, 0.9876,
1,2,2,3,4,  9,0,  0,   0,   0,  0.000,10.6600,221.3143, 1.7333,11.2465, 0.0000, 0.5316, 0.0004, 0.0076, 0.0191, 0.6109, 0.0637, 0.3585, 0.9571,12.4837,67.6684, 0.9876,
1,2,2,3,4, 10,0,  0,   0,   0,  0.000,11.1261,233.2232, 1.5847,10.1930, 0.0000, 0.5125, 0.0003, 0.0078, 0.0171, 0.6298, 0.0604, 0.3560, 1.0172,12.7268,68.4877, 0.9876,
1,2,2,3,4, 11,0,  0,   0,   0,  0.000,11.5456,244.0293, 1.4562, 9.2841, 0.0000, 0.4953, 0.0003, 0.0080, 0.0154, 0.6465, 0.0575, 0.3532, 1.0732,12.9450,69.2368, 0.9876,
1,2,2,3,4, 12,0,  0,   0,   0,  0.000,11.9247,253.8770, 1.3449, 8.4995, 0.0000, 0.4799, 0.0003, 0.0081, 0.0138, 0.6611, 0.0549, 0.3502, 1.1253,13.1417,69.9246, 0.9876,
1,2,2,3,4, 13,0,  0,   0,   0,  0.000,12.2688,262.8893, 1.2484, 7.8216, 0.0000, 0.4660, 0.0002, 0.0083, 0.0125, 0.6741, 0.0526, 0.3469, 1.1741,13.3196,70.5584, 0.9876,
1,2,2,3,4, 14,0,  0,   0,   0,  0.000,12.5822,271.1709, 1.1647, 7.2354, 0.0000, 0.4534, 0.0002, 0.0084, 0.0114, 0.6856, 0.0505, 0.3435, 1.2199,13.4811,71.1447, 0.9876,
1,2,2,3,4, 15,0,  0,   0,   0,  0.000,12.8690,278.8112, 1.0919, 6.7282, 0.0000, 0.4420, 0.0002, 0.0085, 0.0104, 0.6959, 0.0487, 0.3400, 1.2630,13.6284,71.6890, 0.9876,
1,2,2,3,4, 16,0,  0,   0,   0,  0.000,13.1325,285.8872, 1.0285, 6.2890, 0.0000, 0.4316, 0.0002, 0.0085, 0.0095, 0.7050, 0.0470, 0.3364, 1.3036,13.7630,72.1961, 0.9876,
1,2,2,3,4, 17,0,  0,   0,   0,  0.000,13.3754,292.4645, 0.9734, 5.9084, 0.0000, 0.4220, 0.0002, 0.0086, 0.0088, 0.7132, 0.0455, 0.3328, 1.3421,13.8867,72.6700, 0.9876,
1,2,2,3,4, 18,0,  0,   0,   0,  0.000,13.6002,298.5999, 0.9253, 5.5784, 0.0000, 0.4132, 0.0002, 0.0087, 0.0081, 0.7206, 0.0442, 0.3291, 1.3786,14.0006,73.1144, 0.9876,
1,2,2,3,4, 19,0,  0,   0,   0,  0.000,13.8091,304.3422, 0.8832, 5.2921, 0.0000, 0.4050, 0.0001, 0.0087, 0.0075, 0.7273, 0.0430, 0.3254, 1.4132,14.1060,73.5323, 0.9876,
1,2,2,3,4, 20,0,  0,   0,   0,  0.000,14.0037,309.7336, 0.8464, 5.0434, 0.0000, 0.3975, 0.0001, 0.0088, 0.0070, 0.7333, 0.0419, 0.3217, 1.4462,14.2037,73.9263, 0.9876,
